date,ticker,close,high,low,open,volume,close,high,low,open,volume,close,high,low,open,volume,close,high,low,open,volume,close,high,low,open,volume,close,high,low,open,volume,close,high,low,open,volume,close,high,low,open,volume,close,high,low,open,volume
,,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,ICICIBANK.NS,ICICIBANK.NS,ICICIBANK.NS,ICICIBANK.NS,ICICIBANK.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS,HINDUNILVR.NS,HINDUNILVR.NS,HINDUNILVR.NS,HINDUNILVR.NS,HINDUNILVR.NS,SBIN.NS,SBIN.NS,SBIN.NS,SBIN.NS,SBIN.NS,BHARTIARTL.NS,BHARTIARTL.NS,BHARTIARTL.NS,BHARTIARTL.NS,BHARTIARTL.NS,ITC.NS,ITC.NS,ITC.NS,ITC.NS,ITC.NS
2024-10-04,HDFCBANK.NS,,,,,,,,,,,1657.6500244140625,1690.6500244140625,1653.0,1674.5,24341616.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-07,HDFCBANK.NS,,,,,,,,,,,1617.800048828125,1659.0,1613.0,1652.199951171875,47229148.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-08,HDFCBANK.NS,,,,,,,,,,,1651.050048828125,1656.800048828125,1622.0,1630.0,14867203.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-09,HDFCBANK.NS,,,,,,,,,,,1633.1500244140625,1656.75,1628.699951171875,1649.5,20562821.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-10,HDFCBANK.NS,,,,,,,,,,,1662.4000244140625,1665.449951171875,1632.5,1639.0,10877383.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-11,HDFCBANK.NS,,,,,,,,,,,1651.0,1664.449951171875,1643.25,1664.449951171875,11836297.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-14,HDFCBANK.NS,,,,,,,,,,,1688.0999755859375,1692.050048828125,1654.0,1656.050048828125,9263754.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-15,HDFCBANK.NS,,,,,,,,,,,1684.0999755859375,1698.0,1675.5,1694.0,9825565.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-16,HDFCBANK.NS,,,,,,,,,,,1699.800048828125,1707.949951171875,1680.0999755859375,1680.0999755859375,10235341.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-17,HDFCBANK.NS,,,,,,,,,,,1673.1500244140625,1697.6500244140625,1665.199951171875,1694.949951171875,7347866.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-18,HDFCBANK.NS,,,,,,,,,,,1681.8499755859375,1691.0,1654.0999755859375,1663.0999755859375,12404862.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-21,HDFCBANK.NS,,,,,,,,,,,1728.699951171875,1748.1500244140625,1711.050048828125,1715.0,23274177.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-22,HDFCBANK.NS,,,,,,,,,,,1714.550048828125,1740.0,1710.699951171875,1730.050048828125,19437640.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-23,HDFCBANK.NS,,,,,,,,,,,1735.800048828125,1746.5,1705.050048828125,1705.050048828125,19018045.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-24,HDFCBANK.NS,,,,,,,,,,,1749.6500244140625,1768.6500244140625,1738.0999755859375,1738.0999755859375,15416129.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-25,HDFCBANK.NS,,,,,,,,,,,1743.4000244140625,1757.8499755859375,1728.699951171875,1755.0,13065239.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-28,HDFCBANK.NS,,,,,,,,,,,1734.199951171875,1751.0,1728.9000244140625,1742.0,11006071.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-29,HDFCBANK.NS,,,,,,,,,,,1751.8499755859375,1764.0,1725.0999755859375,1726.1500244140625,17897463.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-30,HDFCBANK.NS,,,,,,,,,,,1734.5999755859375,1754.75,1724.199951171875,1742.0,16357862.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-31,HDFCBANK.NS,,,,,,,,,,,1735.699951171875,1738.9000244140625,1719.4000244140625,1728.0,11447956.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-01,HDFCBANK.NS,,,,,,,,,,,1737.300048828125,1744.0999755859375,1726.0999755859375,1733.0,879846.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-04,HDFCBANK.NS,,,,,,,,,,,1714.0999755859375,1745.0,1710.9000244140625,1745.0,14044624.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-05,HDFCBANK.NS,,,,,,,,,,,1757.8499755859375,1762.699951171875,1697.9000244140625,1703.0,22116203.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-06,HDFCBANK.NS,,,,,,,,,,,1755.25,1771.5,1745.3499755859375,1771.5,13893955.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-07,HDFCBANK.NS,,,,,,,,,,,1746.550048828125,1760.949951171875,1738.0,1744.300048828125,9447728.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-08,HDFCBANK.NS,,,,,,,,,,,1754.449951171875,1761.800048828125,1745.8499755859375,1752.0,9951493.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-11,HDFCBANK.NS,,,,,,,,,,,1766.300048828125,1782.800048828125,1751.199951171875,1754.550048828125,12282681.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-12,HDFCBANK.NS,,,,,,,,,,,1718.199951171875,1775.0,1708.6500244140625,1772.0,15697703.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-13,HDFCBANK.NS,,,,,,,,,,,1681.3499755859375,1729.4000244140625,1673.0,1716.75,17864250.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-14,HDFCBANK.NS,,,,,,,,,,,1692.75,1704.8499755859375,1672.0999755859375,1673.0999755859375,13573235.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-18,HDFCBANK.NS,,,,,,,,,,,1705.0999755859375,1718.9000244140625,1695.0,1700.0,13540984.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-19,HDFCBANK.NS,,,,,,,,,,,1742.25,1753.75,1702.699951171875,1714.0,25490636.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-21,HDFCBANK.NS,,,,,,,,,,,1741.199951171875,1759.0,1734.199951171875,1749.4000244140625,17858256.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-22,HDFCBANK.NS,,,,,,,,,,,1745.5999755859375,1754.300048828125,1729.550048828125,1743.550048828125,12386806.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-25,HDFCBANK.NS,,,,,,,,,,,1785.5999755859375,1803.550048828125,1764.9000244140625,1785.050048828125,213868637.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-26,HDFCBANK.NS,,,,,,,,,,,1785.550048828125,1810.0,1769.800048828125,1810.0,15467783.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-27,HDFCBANK.NS,,,,,,,,,,,1812.300048828125,1817.3499755859375,1785.1500244140625,1789.9000244140625,16357488.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-28,HDFCBANK.NS,,,,,,,,,,,1793.1500244140625,1836.0999755859375,1788.0,1819.0,17861196.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-29,HDFCBANK.NS,,,,,,,,,,,1796.050048828125,1804.5999755859375,1782.9000244140625,1801.300048828125,13834768.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-02,HDFCBANK.NS,,,,,,,,,,,1804.699951171875,1808.1500244140625,1775.0,1803.5,7555438.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-03,HDFCBANK.NS,,,,,,,,,,,1826.300048828125,1837.4000244140625,1816.0999755859375,1822.699951171875,21705121.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-04,HDFCBANK.NS,,,,,,,,,,,1860.0999755859375,1865.0,1831.1500244140625,1838.0,22334542.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-05,HDFCBANK.NS,,,,,,,,,,,1865.75,1879.949951171875,1835.199951171875,1860.0,19841357.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-06,HDFCBANK.NS,,,,,,,,,,,1855.8499755859375,1864.199951171875,1844.0,1857.0,8891578.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-09,HDFCBANK.NS,,,,,,,,,,,1870.0,1880.0,1849.0,1853.6500244140625,13473956.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-10,HDFCBANK.NS,,,,,,,,,,,1868.0999755859375,1877.699951171875,1858.550048828125,1877.699951171875,6662740.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-11,HDFCBANK.NS,,,,,,,,,,,1863.0999755859375,1871.9000244140625,1856.75,1861.699951171875,7022713.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-12,HDFCBANK.NS,,,,,,,,,,,1859.25,1868.6500244140625,1848.699951171875,1851.0,8646895.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-13,HDFCBANK.NS,,,,,,,,,,,1871.75,1875.0,1829.25,1862.5,9504501.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-16,HDFCBANK.NS,,,,,,,,,,,1865.199951171875,1869.949951171875,1855.25,1865.0999755859375,6553541.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-17,HDFCBANK.NS,,,,,,,,,,,1833.25,1862.3499755859375,1826.5,1856.3499755859375,10539766.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-18,HDFCBANK.NS,,,,,,,,,,,1810.699951171875,1836.0,1807.1500244140625,1829.8499755859375,11711156.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-19,HDFCBANK.NS,,,,,,,,,,,1793.5,1801.0999755859375,1779.0,1799.5999755859375,12690385.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-20,HDFCBANK.NS,,,,,,,,,,,1771.5,1797.550048828125,1767.050048828125,1782.199951171875,12846174.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-23,HDFCBANK.NS,,,,,,,,,,,1801.0,1806.0,1781.300048828125,1782.0,5522296.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-24,HDFCBANK.NS,,,,,,,,,,,1798.0999755859375,1808.699951171875,1789.550048828125,1802.050048828125,7242917.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-26,HDFCBANK.NS,,,,,,,,,,,1790.75,1812.0,1780.75,1798.550048828125,5240839.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-27,HDFCBANK.NS,,,,,,,,,,,1798.25,1805.949951171875,1789.0999755859375,1794.800048828125,3629665.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-30,HDFCBANK.NS,,,,,,,,,,,1777.9000244140625,1815.0,1771.0,1792.199951171875,11111109.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-31,HDFCBANK.NS,,,,,,,,,,,1772.8499755859375,1781.800048828125,1765.5999755859375,1770.300048828125,7058618.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-01,HDFCBANK.NS,,,,,,,,,,,1782.75,1794.0,1761.0999755859375,1773.449951171875,3656903.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-02,HDFCBANK.NS,,,,,,,,,,,1793.75,1803.449951171875,1773.0,1777.0999755859375,9279288.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-03,HDFCBANK.NS,,,,,,,,,,,1749.199951171875,1795.25,1746.300048828125,1791.0,12213097.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-06,HDFCBANK.NS,,,,,,,,,,,1710.5,1757.199951171875,1705.800048828125,1740.0999755859375,9408174.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-07,HDFCBANK.NS,,,,,,,,,,,1713.4000244140625,1721.0,1700.0,1715.0,6763953.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-08,HDFCBANK.NS,,,,,,,,,,,1694.300048828125,1711.6500244140625,1683.3499755859375,1708.25,9869095.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-09,HDFCBANK.NS,,,,,,,,,,,1667.800048828125,1689.0,1658.0999755859375,1684.1500244140625,20210111.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-10,HDFCBANK.NS,,,,,,,,,,,1656.75,1674.9000244140625,1654.0,1671.0,8726640.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-13,HDFCBANK.NS,,,,,,,,,,,1630.8499755859375,1646.75,1624.300048828125,1640.0,10834533.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-14,HDFCBANK.NS,,,,,,,,,,,1646.5999755859375,1656.199951171875,1637.0,1639.9000244140625,13330716.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-15,HDFCBANK.NS,,,,,,,,,,,1643.050048828125,1662.699951171875,1636.300048828125,1656.5,7011446.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-16,HDFCBANK.NS,,,,,,,,,,,1652.050048828125,1660.550048828125,1642.8499755859375,1652.8499755859375,10606227.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-17,HDFCBANK.NS,,,,,,,,,,,1636.75,1650.5,1628.5,1643.5,11556038.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-20,HDFCBANK.NS,,,,,,,,,,,1651.25,1660.949951171875,1626.0,1626.0,8778809.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-21,HDFCBANK.NS,,,,,,,,,,,1642.4000244140625,1661.050048828125,1633.050048828125,1658.25,15579072.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-22,HDFCBANK.NS,,,,,,,,,,,1666.050048828125,1671.9000244140625,1625.449951171875,1642.4000244140625,15309653.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-23,HDFCBANK.NS,,,,,,,,,,,1664.9000244140625,1687.0,1651.25,1687.0,17454579.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-24,HDFCBANK.NS,,,,,,,,,,,1649.800048828125,1670.300048828125,1644.5,1660.0,12118100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-27,HDFCBANK.NS,,,,,,,,,,,1629.800048828125,1643.5999755859375,1626.0,1641.0999755859375,11402083.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,HDFCBANK.NS,,,,,,,,,,,1670.4000244140625,1684.300048828125,1647.0,1647.0,15089656.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-29,HDFCBANK.NS,,,,,,,,,,,1677.300048828125,1681.1500244140625,1668.8499755859375,1675.0,6309945.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-30,HDFCBANK.NS,,,,,,,,,,,1691.5,1697.9000244140625,1672.550048828125,1681.0,12872423.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-31,HDFCBANK.NS,,,,,,,,,,,1698.75,1704.699951171875,1683.949951171875,1687.25,7910843.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-01,HDFCBANK.NS,,,,,,,,,,,1690.949951171875,1713.0,1676.050048828125,1697.5,2793764.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-03,HDFCBANK.NS,,,,,,,,,,,1678.0,1686.800048828125,1663.449951171875,1670.0,10138270.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-04,HDFCBANK.NS,,,,,,,,,,,1720.9000244140625,1725.800048828125,1680.050048828125,1688.699951171875,14308251.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-05,HDFCBANK.NS,,,,,,,,,,,1737.800048828125,1744.199951171875,1718.9000244140625,1733.0,11837753.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-06,HDFCBANK.NS,,,,,,,,,,,1743.8499755859375,1749.0,1724.0,1735.5,13380358.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-07,HDFCBANK.NS,,,,,,,,,,,1732.75,1767.0,1725.0,1750.0,11754800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-10,HDFCBANK.NS,,,,,,,,,,,1715.75,1723.449951171875,1708.5,1717.300048828125,8597975.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-11,HDFCBANK.NS,,,,,,,,,,,1701.4000244140625,1711.0,1688.699951171875,1703.0,11362352.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-12,HDFCBANK.NS,,,,,,,,,,,1706.800048828125,1712.0,1681.199951171875,1693.0,11404785.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-13,HDFCBANK.NS,,,,,,,,,,,1697.699951171875,1714.25,1693.550048828125,1699.0,6301217.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-14,HDFCBANK.NS,,,,,,,,,,,1694.8499755859375,1701.9000244140625,1680.0,1701.9000244140625,9979946.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-17,HDFCBANK.NS,,,,,,,,,,,1717.3499755859375,1720.0,1681.25,1685.199951171875,6469473.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-18,HDFCBANK.NS,,,,,,,,,,,1723.050048828125,1731.550048828125,1706.1500244140625,1713.050048828125,8175455.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-19,HDFCBANK.NS,,,,,,,,,,,1727.199951171875,1737.9000244140625,1712.449951171875,1717.0,5942056.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-20,HDFCBANK.NS,,,,,,,,,,,1687.0999755859375,1714.699951171875,1685.300048828125,1711.0,13195255.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-21,HDFCBANK.NS,,,,,,,,,,,1692.5,1694.949951171875,1677.25,1680.9000244140625,7840470.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-24,HDFCBANK.NS,,,,,,,,,,,1677.0999755859375,1684.199951171875,1661.0999755859375,1681.0999755859375,10346823.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-25,HDFCBANK.NS,,,,,,,,,,,1682.3499755859375,1688.0,1671.0999755859375,1671.0999755859375,12069354.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27,HDFCBANK.NS,,,,,,,,,,,1700.699951171875,1710.75,1682.550048828125,1682.550048828125,17893400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-28,HDFCBANK.NS,,,,,,,,,,,1732.4000244140625,1737.25,1685.0,1685.0,27258364.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03,HDFCBANK.NS,,,,,,,,,,,1701.550048828125,1743.050048828125,1694.0999755859375,1739.800048828125,10602682.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-04,HDFCBANK.NS,,,,,,,,,,,1710.0,1714.300048828125,1693.25,1698.0,9960479.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-05,HDFCBANK.NS,,,,,,,,,,,1690.0,1710.800048828125,1688.25,1701.949951171875,10791936.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-06,HDFCBANK.NS,,,,,,,,,,,1691.199951171875,1699.9000244140625,1672.25,1687.0,16483044.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-07,HDFCBANK.NS,,,,,,,,,,,1689.25,1701.1500244140625,1677.5999755859375,1682.0,6686457.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-10,HDFCBANK.NS,,,,,,,,,,,1687.5,1699.9000244140625,1683.050048828125,1689.0,7802025.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-11,HDFCBANK.NS,,,,,,,,,,,1685.5,1694.0,1670.050048828125,1682.4000244140625,9949215.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-12,HDFCBANK.NS,,,,,,,,,,,1711.1500244140625,1718.5,1691.550048828125,1691.550048828125,9392053.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-13,HDFCBANK.NS,,,,,,,,,,,1706.5999755859375,1720.800048828125,1700.050048828125,1716.050048828125,7868132.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-17,HDFCBANK.NS,,,,,,,,,,,1710.4000244140625,1724.0,1705.0,1705.0,9475326.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-18,HDFCBANK.NS,,,,,,,,,,,1710.4000244140625,1710.4000244140625,1710.4000244140625,1710.4000244140625,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19,HDFCBANK.NS,,,,,,,,,,,1744.0999755859375,1751.0,1732.199951171875,1735.0,7610703.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-20,HDFCBANK.NS,,,,,,,,,,,1768.75,1774.0,1749.300048828125,1754.0,8916989.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-21,HDFCBANK.NS,,,,,,,,,,,1770.3499755859375,1774.0999755859375,1755.550048828125,1755.550048828125,16754132.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-24,ICICIBANK.NS,,,,,,,,,,,,,,,,831.3516235351562,838.7639321475825,828.1818761171567,831.4491304137373,17295696.0,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-27,ICICIBANK.NS,,,,,,,,,,,,,,,,827.7429809570312,835.2528560200457,823.2077800442732,833.8386491042817,17047675.0,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-28,ICICIBANK.NS,,,,,,,,,,,,,,,,833.6435546875,837.6911020458843,827.2553065367072,834.4237882849695,24469018.0,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-29,ICICIBANK.NS,,,,,,,,,,,,,,,,829.9862060546875,840.8120892789789,827.0602852342832,835.8868011369005,34881515.0,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-31,ICICIBANK.NS,,,,,,,,,,,,,,,,855.5879516601562,859.245352422454,837.3009478486682,840.6657684555835,25739021.0,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-03,ICICIBANK.NS,,,,,,,,,,,,,,,,861.9761962890625,865.1946970413502,847.3953467363574,858.4651153825681,26416933.0,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-05,ICICIBANK.NS,,,,,,,,,,,,,,,,862.7564697265625,865.8287103076555,852.4182402803615,864.7070835487143,21068934.0,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-06,ICICIBANK.NS,,,,,,,,,,,,,,,,853.3935546875,868.120665362903,851.1503606779235,860.220703125,26042745.0,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10,ICICIBANK.NS,,,,,,,,,,,,,,,,847.0053100585938,861.0009406068754,843.0553289219716,858.3188465658588,30906205.0,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-11,ICICIBANK.NS,,,,,,,,,,,,,,,,860.1232299804688,863.7318181022772,843.6405185808063,852.1257010201117,39504022.0,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-12,ICICIBANK.NS,,,,,,,,,,,,,,,,868.1694946289062,869.9737886529123,858.5626855732752,861.6349262390275,22686032.0,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-13,ICICIBANK.NS,,,,,,,,,,,,,,,,876.8009033203125,879.3854904171656,864.6095670672491,869.0959549971728,34439635.0,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-17,ICICIBANK.NS,,,,,,,,,,,,,,,,879.0441284179688,894.6490393745615,871.0954126162609,894.6490393745615,29957514.0,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-18,ICICIBANK.NS,,,,,,,,,,,,,,,,874.7039794921875,885.5299219232351,872.021885486407,885.5299219232351,26699379.0,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-19,ICICIBANK.NS,,,,,,,,,,,,,,,,869.8762817382812,874.7528164278601,865.3410806657683,873.7775094899444,24377956.0,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-20,ICICIBANK.NS,,,,,,,,,,,,,,,,872.3145141601562,877.0934822478118,867.2429063804326,870.217580516383,16999919.0,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-21,ICICIBANK.NS,,,,,,,,,,,,,,,,863.7806396484375,878.458997604914,860.6108920038025,872.4608359430916,29578071.0,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-24,ICICIBANK.NS,,,,,,,,,,,,,,,,882.408935546875,884.11572265625,872.8996930803571,882.6527622767857,30881665.0,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-25,ICICIBANK.NS,,,,,,,,,,,,,,,,890.8941040039062,893.3811247052896,880.7996418234546,883.9206358240968,41383839.0,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-26,ICICIBANK.NS,,,,,,,,,,,,,,,,892.3571166992188,894.3077306230258,883.384280744104,888.9435423325565,30371555.0,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-27,ICICIBANK.NS,,,,,,,,,,,,,,,,895.673095703125,897.1848690676225,886.1150996910047,887.0416531804677,25835108.0,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-28,ICICIBANK.NS,,,,,,,,,,,,,,,,894.9904174804688,897.7212649463852,887.7731224731087,892.503337216142,20381002.0,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-02,ICICIBANK.NS,,,,,,,,,,,,,,,,899.3304443359375,902.9390916738613,896.0144366824998,901.1835512069816,17515017.0,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-03,ICICIBANK.NS,,,,,,,,,,,,,,,,900.0619506835938,901.0372575855765,889.0409945967903,896.8434498126525,18715142.0,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-04,ICICIBANK.NS,,,,,,,,,,,,,,,,898.9403686523438,901.0860557069557,889.2848066705939,897.2823350406886,20485002.0,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-05,ICICIBANK.NS,,,,,,,,,,,,,,,,904.0607299804688,919.1779867150935,900.6471558791019,902.1588696469627,19002035.0,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-08,ICICIBANK.NS,,,,,,,,,,,,,,,,914.7404174804688,918.446572006195,904.109547853084,904.109547853084,18623913.0,,,,,,,,,,,,,,,,,,,,,,,,,
